SI,ProductSale,PurchasePrice,Profit,date,weekday,weekend,Category,demand
1480,8.3,8.6,-3.8166214,08-05-2017,1,0,2,499
1481,8.3,8.6,-3.8166214,08-05-2017,1,0,3,461
1482,63.6,9.6,0.3502076,09-05-2017,1,0,1,464
1483,63.6,9.6,0.3502076,09-05-2017,1,0,2,499
1484,63.6,9.6,0.3502076,09-05-2017,1,0,3,461
1485,67.0,8.1,5.8333739,10-05-2017,1,0,1,464
1486,67.0,8.1,5.8333739,10-05-2017,1,0,2,499
1487,67.0,8.1,5.8333739,10-05-2017,1,0,3,461
1488,30.1,9.2,1.1500863,11-05-2017,1,0,1,464
1489,30.1,9.2,1.1500863,11-05-2017,1,0,2,499
1490,30.1,9.2,1.1500863,11-05-2017,1,0,3,461
1491,57.6,6.8,-3.9829589,12-05-2017,1,0,1,464
1492,57.6,6.8,-3.9829589,12-05-2017,1,0,2,499
1493,57.6,6.8,-3.9829589,12-05-2017,1,0,3,461
1494,13.9,8.9,3.2186874,13-05-2017,0,1,1,464
1495,13.9,8.9,3.2186874,13-05-2017,0,1,2,499
1496,13.9,8.9,3.2186874,13-05-2017,0,1,3,461
1497,22.5,6.2,3.2083822,14-05-2017,0,1,1,464
1498,22.5,6.2,3.2083822,14-05-2017,0,1,2,499
1499,22.5,6.2,3.2083822,14-05-2017,0,1,3,461
1500,3.1,6.5,-2.277034,15-05-2017,1,0,1,464
1501,3.1,6.5,-2.277034,15-05-2017,1,0,2,499
1502,3.1,6.5,-2.277034,15-05-2017,1,0,3,461
1503,62.4,8.7,-3.7701052,16-05-2017,1,0,1,464
1504,62.4,8.7,-3.7701052,16-05-2017,1,0,2,499
1505,62.4,8.7,-3.7701052,16-05-2017,1,0,3,461
1506,64.0,7.1,2.7283082,17-05-2017,1,0,1,464
1507,64.0,7.1,2.7283082,17-05-2017,1,0,2,499
1508,64.0,7.1,2.7283082,17-05-2017,1,0,3,461
1509,17.7,7.5,-1.377681,18-05-2017,1,0,1,464
1510,17.7,7.5,-1.377681,18-05-2017,1,0,2,499
1511,17.7,7.5,-1.377681,18-05-2017,1,0,3,461
1512,63.6,7.0,-2.2820857,19-05-2017,1,0,1,464
1513,63.6,7.0,-2.2820857,19-05-2017,1,0,2,499
1514,63.6,7.0,-2.2820857,19-05-2017,1,0,3,461
1515,5.7,7.6,-3.8402777,20-05-2017,0,1,1,464
1516,5.7,7.6,-3.8402777,20-05-2017,0,1,2,499
1517,5.7,7.6,-3.8402777,20-05-2017,0,1,3,461
1518,8.6,8.1,-4.8247254,21-05-2017,0,1,1,464
1519,8.6,8.1,-4.8247254,21-05-2017,0,1,2,499
1520,8.6,8.1,-4.8247254,21-05-2017,0,1,3,461
1521,58.5,8.5,3.9181836,22-05-2017,1,0,1,464
1522,58.5,8.5,3.9181836,22-05-2017,1,0,2,499
1523,58.5,8.5,3.9181836,22-05-2017,1,0,3,461
1524,25.3,9.7,4.232791,23-05-2017,1,0,1,464
1525,25.3,9.7,4.232791,23-05-2017,1,0,2,499
1526,25.3,9.7,4.232791,23-05-2017,1,0,3,461
1527,8.6,9.4,-1.4241692,24-05-2017,1,0,1,464
1528,8.6,9.4,-1.4241692,24-05-2017,1,0,2,499
1529,8.6,9.4,-1.4241692,24-05-2017,1,0,3,461
1530,50.3,8.7,-4.3624282,25-05-2017,1,0,1,464
1531,50.3,8.7,-4.3624282,25-05-2017,1,0,2,499
1532,50.3,8.7,-4.3624282,25-05-2017,1,0,3,461
1533,10.4,7.8,-0.7620822,26-05-2017,1,0,1,464
1534,10.4,7.8,-0.7620822,26-05-2017,1,0,2,499
1535,10.4,7.8,-0.7620822,26-05-2017,1,0,3,461
1536,53.1,9.4,4.9678885,27-05-2017,0,1,1,464
1537,53.1,9.4,4.9678885,27-05-2017,0,1,2,499
1538,53.1,9.4,4.9678885,27-05-2017,0,1,3,461
1539,31.1,8.9,2.1286312,28-05-2017,0,1,1,464
1540,31.1,8.9,2.1286312,28-05-2017,0,1,2,499
1541,31.1,8.9,2.1286312,28-05-2017,0,1,3,461
1542,57.2,8.9,-2.7038619,29-05-2017,1,0,1,464
1543,57.2,8.9,-2.7038619,29-05-2017,1,0,2,499
1544,57.2,8.9,-2.7038619,29-05-2017,1,0,3,461
1545,66.6,7.7,5.0041672,30-05-2017,1,0,1,464
1546,66.6,7.7,5.0041672,30-05-2017,1,0,2,499
1547,66.6,7.7,5.0041672,30-05-2017,1,0,3,461
1548,28.1,9.7,-2.2108977,31-05-2017,1,0,1,464
1549,28.1,9.7,-2.2108977,31-05-2017,1,0,2,499
1550,28.1,9.7,-2.2108977,31-05-2017,1,0,3,461
1551,42.0,7.9,2.0984122,01-06-2017,1,0,1,314
1552,42.0,7.9,2.0984122,01-06-2017,1,0,2,252
1553,42.0,7.9,2.0984122,01-06-2017,1,0,3,334
1554,6.6,7.8,-4.4634996,02-06-2017,1,0,1,314
1555,6.6,7.8,-4.4634996,02-06-2017,1,0,2,252
1556,6.6,7.8,-4.4634996,02-06-2017,1,0,3,334
1557,6.2,6.3,0.8698743,03-06-2017,0,1,1,314
1558,6.2,6.3,0.8698743,03-06-2017,0,1,2,252
1559,6.2,6.3,0.8698743,03-06-2017,0,1,3,334
1560,18.2,8.5,-0.0787676,04-06-2017,0,1,1,314
1561,18.2,8.5,-0.0787676,04-06-2017,0,1,2,252
1562,18.2,8.5,-0.0787676,04-06-2017,0,1,3,334
1563,62.6,7.2,6.0016028,05-06-2017,1,0,1,314
1564,62.6,7.2,6.0016028,05-06-2017,1,0,2,252
1565,62.6,7.2,6.0016028,05-06-2017,1,0,3,334
1566,1.1,7.6,2.6105547,06-06-2017,1,0,1,314
1567,1.1,7.6,2.6105547,06-06-2017,1,0,2,252
1568,1.1,7.6,2.6105547,06-06-2017,1,0,3,334
1569,35.5,9.0,4.9368929,07-06-2017,1,0,1,314
1570,35.5,9.0,4.9368929,07-06-2017,1,0,2,252
1571,35.5,9.0,4.9368929,07-06-2017,1,0,3,334
1572,18.6,7.6,0.1521439,08-06-2017,1,0,1,314
1573,18.6,7.6,0.1521439,08-06-2017,1,0,2,252
1574,18.6,7.6,0.1521439,08-06-2017,1,0,3,334
1575,69.7,6.6,0.9840607,09-06-2017,1,0,1,314
1576,69.7,6.6,0.9840607,09-06-2017,1,0,2,252
1577,69.7,6.6,0.9840607,09-06-2017,1,0,3,334
1578,32.4,7.2,-1.6451066,10-06-2017,0,1,1,314
1579,32.4,7.2,-1.6451066,10-06-2017,0,1,2,252
1580,32.4,7.2,-1.6451066,10-06-2017,0,1,3,334
1581,14.2,8.0,-4.2826307,11-06-2017,0,1,1,314
1582,14.2,8.0,-4.2826307,11-06-2017,0,1,2,252
1583,14.2,8.0,-4.2826307,11-06-2017,0,1,3,334
1584,66.6,6.2,-3.9508569,12-06-2017,1,0,1,314
1585,66.6,6.2,-3.9508569,12-06-2017,1,0,2,252
1586,66.6,6.2,-3.9508569,12-06-2017,1,0,3,334
1587,27.2,6.7,2.9042682,13-06-2017,1,0,1,314
1588,27.2,6.7,2.9042682,13-06-2017,1,0,2,252
1589,27.2,6.7,2.9042682,13-06-2017,1,0,3,334
1590,17.0,6.6,0.2357997,14-06-2017,1,0,1,314
1591,17.0,6.6,0.2357997,14-06-2017,1,0,2,252
1592,17.0,6.6,0.2357997,14-06-2017,1,0,3,334
1593,48.0,7.0,2.8964113,15-06-2017,1,0,1,314
1594,48.0,7.0,2.8964113,15-06-2017,1,0,2,252
1595,48.0,7.0,2.8964113,15-06-2017,1,0,3,334
1596,38.4,7.7,4.9565628,16-06-2017,1,0,1,314
1597,38.4,7.7,4.9565628,16-06-2017,1,0,2,252
1598,38.4,7.7,4.9565628,16-06-2017,1,0,3,334
1599,65.3,8.6,-3.8686066,17-06-2017,0,1,1,314
1600,65.3,8.6,-3.8686066,17-06-2017,0,1,2,252
1601,65.3,8.6,-3.8686066,17-06-2017,0,1,3,334
1602,50.0,8.9,5.3194776,18-06-2017,0,1,1,314
1603,50.0,8.9,5.3194776,18-06-2017,0,1,2,252
1604,50.0,8.9,5.3194776,18-06-2017,0,1,3,334
1605,28.6,6.1,-0.0690375,19-06-2017,1,0,1,314
1606,28.6,6.1,-0.0690375,19-06-2017,1,0,2,252
1607,28.6,6.1,-0.0690375,19-06-2017,1,0,3,334
1608,35.9,7.9,6.391671,20-06-2017,1,0,1,314
1609,35.9,7.9,6.391671,20-06-2017,1,0,2,252
1610,35.9,7.9,6.391671,20-06-2017,1,0,3,334
1611,66.3,8.0,0.5636654,21-06-2017,1,0,1,314
1612,66.3,8.0,0.5636654,21-06-2017,1,0,2,252
1613,66.3,8.0,0.5636654,21-06-2017,1,0,3,334
1614,61.0,7.2,2.1554435,22-06-2017,1,0,1,314
1615,61.0,7.2,2.1554435,22-06-2017,1,0,2,252
1616,61.0,7.2,2.1554435,22-06-2017,1,0,3,334
1617,32.0,6.2,5.8498524,23-06-2017,1,0,1,314
1618,32.0,6.2,5.8498524,23-06-2017,1,0,2,252
1619,32.0,6.2,5.8498524,23-06-2017,1,0,3,334
1620,46.3,6.2,-1.9396572,24-06-2017,0,1,1,314
1621,46.3,6.2,-1.9396572,24-06-2017,0,1,2,252
1622,46.3,6.2,-1.9396572,24-06-2017,0,1,3,334
1623,41.1,8.4,3.0419841,25-06-2017,0,1,1,314
1624,41.1,8.4,3.0419841,25-06-2017,0,1,2,252
1625,41.1,8.4,3.0419841,25-06-2017,0,1,3,334
1626,32.7,9.4,-1.972609,26-06-2017,1,0,1,314
1627,32.7,9.4,-1.972609,26-06-2017,1,0,2,252
1628,32.7,9.4,-1.972609,26-06-2017,1,0,3,334
1629,68.0,9.2,-0.2302737,27-06-2017,1,0,1,314
1630,68.0,9.2,-0.2302737,27-06-2017,1,0,2,252
1631,68.0,9.2,-0.2302737,27-06-2017,1,0,3,334
1632,8.5,9.3,3.0369198,28-06-2017,1,0,1,314
1633,8.5,9.3,3.0369198,28-06-2017,1,0,2,252
1634,8.5,9.3,3.0369198,28-06-2017,1,0,3,334
1635,64.0,9.3,-1.0659741,29-06-2017,1,0,1,314
1636,64.0,9.3,-1.0659741,29-06-2017,1,0,2,252
1637,64.0,9.3,-1.0659741,29-06-2017,1,0,3,334
1638,11.6,6.9,5.0763026,30-06-2017,1,0,1,314
1639,11.6,6.9,5.0763026,30-06-2017,1,0,2,252
1640,11.6,6.9,5.0763026,30-06-2017,1,0,3,334
1641,6.9,8.3,0.3751742,01-07-2017,0,1,1,319
1642,6.9,8.3,0.3751742,01-07-2017,0,1,2,334
1643,6.9,8.3,0.3751742,01-07-2017,0,1,3,305
1644,15.7,6.4,-0.8073145,02-07-2017,0,1,1,319
1645,15.7,6.4,-0.8073145,02-07-2017,0,1,2,334
1646,15.7,6.4,-0.8073145,02-07-2017,0,1,3,305
1647,58.8,7.5,-4.5178328,03-07-2017,1,0,1,319
1648,58.8,7.5,-4.5178328,03-07-2017,1,0,2,334
1649,58.8,7.5,-4.5178328,03-07-2017,1,0,3,305
1650,18.4,9.5,6.7981571,04-07-2017,1,0,1,319
1651,18.4,9.5,6.7981571,04-07-2017,1,0,2,334
1652,18.4,9.5,6.7981571,04-07-2017,1,0,3,305
1653,18.9,9.5,3.6963399,05-07-2017,1,0,1,319
1654,18.9,9.5,3.6963399,05-07-2017,1,0,2,334
1655,18.9,9.5,3.6963399,05-07-2017,1,0,3,305
1656,25.3,7.7,3.5186114,06-07-2017,1,0,1,319
1657,25.3,7.7,3.5186114,06-07-2017,1,0,2,334
1658,25.3,7.7,3.5186114,06-07-2017,1,0,3,305
1659,69.8,6.8,5.449832,07-07-2017,1,0,1,319
1660,69.8,6.8,5.449832,07-07-2017,1,0,2,334
1661,69.8,6.8,5.449832,07-07-2017,1,0,3,305
1662,28.2,8.5,-4.7411262,08-07-2017,0,1,1,319
1663,28.2,8.5,-4.7411262,08-07-2017,0,1,2,334
1664,28.2,8.5,-4.7411262,08-07-2017,0,1,3,305
1665,13.2,8.6,4.206874,09-07-2017,0,1,1,319
1666,13.2,8.6,4.206874,09-07-2017,0,1,2,334
1667,13.2,8.6,4.206874,09-07-2017,0,1,3,305
1668,23.2,7.1,6.6860698,10-07-2017,1,0,1,319
1669,23.2,7.1,6.6860698,10-07-2017,1,0,2,334
1670,23.2,7.1,6.6860698,10-07-2017,1,0,3,305
1671,17.0,7.2,3.9465371,11-07-2017,1,0,1,319
1672,17.0,7.2,3.9465371,11-07-2017,1,0,2,334
1673,17.0,7.2,3.9465371,11-07-2017,1,0,3,305
1674,59.9,7.3,-4.9380363,12-07-2017,1,0,1,319
1675,59.9,7.3,-4.9380363,12-07-2017,1,0,2,334
1676,59.9,7.3,-4.9380363,12-07-2017,1,0,3,305
1677,11.9,7.8,6.3600227,13-07-2017,1,0,1,319
1678,11.9,7.8,6.3600227,13-07-2017,1,0,2,334
1679,11.9,7.8,6.3600227,13-07-2017,1,0,3,305
1680,56.1,9.1,6.9606386,14-07-2017,1,0,1,319
1681,56.1,9.1,6.9606386,14-07-2017,1,0,2,334
1682,56.1,9.1,6.9606386,14-07-2017,1,0,3,305
1683,3.0,9.2,3.9479725,15-07-2017,0,1,1,319
1684,3.0,9.2,3.9479725,15-07-2017,0,1,2,334
1685,3.0,9.2,3.9479725,15-07-2017,0,1,3,305
1686,20.0,7.0,3.2626795,16-07-2017,0,1,1,319
1687,20.0,7.0,3.2626795,16-07-2017,0,1,2,334
1688,20.0,7.0,3.2626795,16-07-2017,0,1,3,305
1689,40.3,7.7,3.3571864,17-07-2017,1,0,1,319
1690,40.3,7.7,3.3571864,17-07-2017,1,0,2,334
1691,40.3,7.7,3.3571864,17-07-2017,1,0,3,305
1692,9.8,9.2,2.7682025,18-07-2017,1,0,1,319
1693,9.8,9.2,2.7682025,18-07-2017,1,0,2,334
1694,9.8,9.2,2.7682025,18-07-2017,1,0,3,305
1695,3.0,8.1,-4.0808429,19-07-2017,1,0,1,319
1696,3.0,8.1,-4.0808429,19-07-2017,1,0,2,334
1697,3.0,8.1,-4.0808429,19-07-2017,1,0,3,305
1698,0.5,8.3,-2.2685998,20-07-2017,1,0,1,319
1699,0.5,8.3,-2.2685998,20-07-2017,1,0,2,334
1700,0.5,8.3,-2.2685998,20-07-2017,1,0,3,305
1701,44.4,7.8,6.5253171,21-07-2017,1,0,1,319
1702,44.4,7.8,6.5253171,21-07-2017,1,0,2,334
1703,44.4,7.8,6.5253171,21-07-2017,1,0,3,305
1704,60.1,7.4,3.1886826,22-07-2017,0,1,1,319
1705,60.1,7.4,3.1886826,22-07-2017,0,1,2,334
1706,60.1,7.4,3.1886826,22-07-2017,0,1,3,305
1707,65.5,8.7,1.0809543,23-07-2017,0,1,1,319
1708,65.5,8.7,1.0809543,23-07-2017,0,1,2,334
1709,65.5,8.7,1.0809543,23-07-2017,0,1,3,305
1710,62.9,6.8,-0.3928401,24-07-2017,1,0,1,319
1711,62.9,6.8,-0.3928401,24-07-2017,1,0,2,334
1712,62.9,6.8,-0.3928401,24-07-2017,1,0,3,305
1713,29.4,7.2,5.3724516,25-07-2017,1,0,1,319
1714,29.4,7.2,5.3724516,25-07-2017,1,0,2,334
1715,29.4,7.2,5.3724516,25-07-2017,1,0,3,305
1716,45.5,8.2,-0.6541398,26-07-2017,1,0,1,319
1717,45.5,8.2,-0.6541398,26-07-2017,1,0,2,334
1718,45.5,8.2,-0.6541398,26-07-2017,1,0,3,305
1719,66.0,8.5,-4.7071084,27-07-2017,1,0,1,319
1720,66.0,8.5,-4.7071084,27-07-2017,1,0,2,334
1721,66.0,8.5,-4.7071084,27-07-2017,1,0,3,305
1722,31.5,8.3,-4.4665101,28-07-2017,1,0,1,319
1723,31.5,8.3,-4.4665101,28-07-2017,1,0,2,334
1724,31.5,8.3,-4.4665101,28-07-2017,1,0,3,305
1725,17.2,8.5,5.3417099,29-07-2017,0,1,1,319
1726,17.2,8.5,5.3417099,29-07-2017,0,1,2,334
1727,17.2,8.5,5.3417099,29-07-2017,0,1,3,305
1728,54.1,7.1,6.7695145,30-07-2017,0,1,1,319
1729,54.1,7.1,6.7695145,30-07-2017,0,1,2,334
1730,54.1,7.1,6.7695145,30-07-2017,0,1,3,305
1731,21.7,8.0,-0.8717036,31-07-2017,1,0,1,319
1732,21.7,8.0,-0.8717036,31-07-2017,1,0,2,334
1733,21.7,8.0,-0.8717036,31-07-2017,1,0,3,305
1734,14.1,9.3,-0.0250793,01-08-2017,1,0,1,367
1735,14.1,9.3,-0.0250793,01-08-2017,1,0,2,452
1736,14.1,9.3,-0.0250793,01-08-2017,1,0,3,363
1737,48.5,8.2,-3.1552728,02-08-2017,1,0,1,367
1738,48.5,8.2,-3.1552728,02-08-2017,1,0,2,452
1739,48.5,8.2,-3.1552728,02-08-2017,1,0,3,363
1740,67.5,6.4,5.5540295,03-08-2017,1,0,1,367
1741,67.5,6.4,5.5540295,03-08-2017,1,0,2,452
1742,67.5,6.4,5.5540295,03-08-2017,1,0,3,363
1743,66.2,9.0,5.154429,04-08-2017,1,0,1,367
1744,66.2,9.0,5.154429,04-08-2017,1,0,2,452
1745,66.2,9.0,5.154429,04-08-2017,1,0,3,363
1746,43.2,8.2,6.3857271,05-08-2017,0,1,1,367
1747,43.2,8.2,6.3857271,05-08-2017,0,1,2,452
1748,43.2,8.2,6.3857271,05-08-2017,0,1,3,363
1749,64.8,8.0,1.4024403,06-08-2017,0,1,1,367
1750,64.8,8.0,1.4024403,06-08-2017,0,1,2,452
1751,64.8,8.0,1.4024403,06-08-2017,0,1,3,363
1752,38.7,8.8,-1.9000404,07-08-2017,1,0,1,367
1753,38.7,8.8,-1.9000404,07-08-2017,1,0,2,452
1754,38.7,8.8,-1.9000404,07-08-2017,1,0,3,363
1755,30.3,6.1,1.2466055,08-08-2017,1,0,1,367
1756,30.3,6.1,1.2466055,08-08-2017,1,0,2,452
1757,30.3,6.1,1.2466055,08-08-2017,1,0,3,363
1758,18.2,9.8,3.4702644,09-08-2017,1,0,1,367
1759,18.2,9.8,3.4702644,09-08-2017,1,0,2,452
1760,18.2,9.8,3.4702644,09-08-2017,1,0,3,363
1761,15.7,7.1,6.1325431,10-08-2017,1,0,1,367
1762,15.7,7.1,6.1325431,10-08-2017,1,0,2,452
1763,15.7,7.1,6.1325431,10-08-2017,1,0,3,363
1764,20.8,7.0,-4.7749569,11-08-2017,1,0,1,367
1765,20.8,7.0,-4.7749569,11-08-2017,1,0,2,452
1766,20.8,7.0,-4.7749569,11-08-2017,1,0,3,363
1767,47.9,9.5,1.6620224,12-08-2017,0,1,1,367
1768,47.9,9.5,1.6620224,12-08-2017,0,1,2,452
1769,47.9,9.5,1.6620224,12-08-2017,0,1,3,363
1770,56.1,8.0,1.5103128,13-08-2017,0,1,1,367
1771,56.1,8.0,1.5103128,13-08-2017,0,1,2,452
1772,56.1,8.0,1.5103128,13-08-2017,0,1,3,363
1773,25.9,9.1,-4.8557224,14-08-2017,1,0,1,367
1774,25.9,9.1,-4.8557224,14-08-2017,1,0,2,452
1775,25.9,9.1,-4.8557224,14-08-2017,1,0,3,363
1776,11.3,7.9,4.5155369,15-08-2017,1,0,1,367
1777,11.3,7.9,4.5155369,15-08-2017,1,0,2,452
1778,11.3,7.9,4.5155369,15-08-2017,1,0,3,363
1779,9.1,9.5,-0.4385794,16-08-2017,1,0,1,367
1780,9.1,9.5,-0.4385794,16-08-2017,1,0,2,452
1781,9.1,9.5,-0.4385794,16-08-2017,1,0,3,363
1782,45.0,8.3,-3.596651,17-08-2017,1,0,1,367
1783,45.0,8.3,-3.596651,17-08-2017,1,0,2,452
1784,45.0,8.3,-3.596651,17-08-2017,1,0,3,363
1785,14.4,9.2,-3.2118361,18-08-2017,1,0,1,367
1786,14.4,9.2,-3.2118361,18-08-2017,1,0,2,452
1787,14.4,9.2,-3.2118361,18-08-2017,1,0,3,363
1788,62.6,7.1,-3.904269,19-08-2017,0,1,1,367
1789,62.6,7.1,-3.904269,19-08-2017,0,1,2,452
1790,62.6,7.1,-3.904269,19-08-2017,0,1,3,363
1791,25.7,8.2,0.8149415,20-08-2017,0,1,1,367
1792,25.7,8.2,0.8149415,20-08-2017,0,1,2,452
1793,25.7,8.2,0.8149415,20-08-2017,0,1,3,363
1794,8.5,7.9,0.5479003,21-08-2017,1,0,1,367
1795,8.5,7.9,0.5479003,21-08-2017,1,0,2,452
1796,8.5,7.9,0.5479003,21-08-2017,1,0,3,363
1797,67.9,7.6,1.0169436,22-08-2017,1,0,1,367
1798,67.9,7.6,1.0169436,22-08-2017,1,0,2,452
1799,67.9,7.6,1.0169436,22-08-2017,1,0,3,363
1800,41.9,6.6,-2.8886543,23-08-2017,1,0,1,367
1801,41.9,6.6,-2.8886543,23-08-2017,1,0,2,452
1802,41.9,6.6,-2.8886543,23-08-2017,1,0,3,363
1803,55.9,6.4,0.6108515,24-08-2017,1,0,1,367
1804,55.9,6.4,0.6108515,24-08-2017,1,0,2,452
1805,55.9,6.4,0.6108515,24-08-2017,1,0,3,363
1806,2.9,7.7,-4.2685313,25-08-2017,1,0,1,367
1807,2.9,7.7,-4.2685313,25-08-2017,1,0,2,452
1808,2.9,7.7,-4.2685313,25-08-2017,1,0,3,363
1809,56.5,8.7,2.0511018,26-08-2017,0,1,1,367
1810,56.5,8.7,2.0511018,26-08-2017,0,1,2,452
1811,56.5,8.7,2.0511018,26-08-2017,0,1,3,363
1812,30.2,8.4,4.5819666,27-08-2017,0,1,1,367
1813,30.2,8.4,4.5819666,27-08-2017,0,1,2,452
1814,30.2,8.4,4.5819666,27-08-2017,0,1,3,363
1815,28.0,8.1,0.1972227,28-08-2017,1,0,1,367
1816,28.0,8.1,0.1972227,28-08-2017,1,0,2,452
1817,28.0,8.1,0.1972227,28-08-2017,1,0,3,363
1818,33.6,7.0,2.2444275,29-08-2017,1,0,1,367
1819,33.6,7.0,2.2444275,29-08-2017,1,0,2,452
1820,33.6,7.0,2.2444275,29-08-2017,1,0,3,363
1821,6.9,8.4,4.0708121,30-08-2017,1,0,1,367
1822,6.9,8.4,4.0708121,30-08-2017,1,0,2,452
1823,6.9,8.4,4.0708121,30-08-2017,1,0,3,363
1824,40.3,9.8,-2.2103141,31-08-2017,1,0,1,367
1825,40.3,9.8,-2.2103141,31-08-2017,1,0,2,452
1826,40.3,9.8,-2.2103141,31-08-2017,1,0,3,363
1827,5.6,6.1,-1.0917587,01-09-2017,1,0,1,341
1828,5.6,6.1,-1.0917587,01-09-2017,1,0,2,303
1829,5.6,6.1,-1.0917587,01-09-2017,1,0,3,309
1830,53.3,7.4,-2.8396121,02-09-2017,0,1,1,341
1831,53.3,7.4,-2.8396121,02-09-2017,0,1,2,303
1832,53.3,7.4,-2.8396121,02-09-2017,0,1,3,309
1833,24.2,6.8,5.557968,03-09-2017,0,1,1,341
1834,24.2,6.8,5.557968,03-09-2017,0,1,2,303
1835,24.2,6.8,5.557968,03-09-2017,0,1,3,309
1836,6.7,7.2,0.1015512,04-09-2017,1,0,1,341
1837,6.7,7.2,0.1015512,04-09-2017,1,0,2,303
1838,6.7,7.2,0.1015512,04-09-2017,1,0,3,309
1839,5.0,8.2,1.1553504,05-09-2017,1,0,1,341
1840,5.0,8.2,1.1553504,05-09-2017,1,0,2,303
1841,5.0,8.2,1.1553504,05-09-2017,1,0,3,309
1842,56.8,8.7,-0.3203191,06-09-2017,1,0,1,341
1843,56.8,8.7,-0.3203191,06-09-2017,1,0,2,303
1844,56.8,8.7,-0.3203191,06-09-2017,1,0,3,309
1845,32.1,8.7,-2.774014,07-09-2017,1,0,1,341
1846,32.1,8.7,-2.774014,07-09-2017,1,0,2,303
1847,32.1,8.7,-2.774014,07-09-2017,1,0,3,309
1848,9.2,9.3,-1.3965718,08-09-2017,1,0,1,341
1849,9.2,9.3,-1.3965718,08-09-2017,1,0,2,303
1850,9.2,9.3,-1.3965718,08-09-2017,1,0,3,309
1851,27.6,7.8,-0.8936681,09-09-2017,0,1,1,341
1852,27.6,7.8,-0.8936681,09-09-2017,0,1,2,303
1853,27.6,7.8,-0.8936681,09-09-2017,0,1,3,309
1854,55.2,9.7,-2.9337191,10-09-2017,0,1,1,341
1855,55.2,9.7,-2.9337191,10-09-2017,0,1,2,303
1856,55.2,9.7,-2.9337191,10-09-2017,0,1,3,309
1857,21.2,7.2,-0.1329308,11-09-2017,1,0,1,341
1858,21.2,7.2,-0.1329308,11-09-2017,1,0,2,303
1859,21.2,7.2,-0.1329308,11-09-2017,1,0,3,309
1860,7.7,9.1,5.1121778,12-09-2017,1,0,1,341
1861,7.7,9.1,5.1121778,12-09-2017,1,0,2,303
1862,7.7,9.1,5.1121778,12-09-2017,1,0,3,309
1863,55.3,6.9,-3.4616651,13-09-2017,1,0,1,341
1864,55.3,6.9,-3.4616651,13-09-2017,1,0,2,303
1865,55.3,6.9,-3.4616651,13-09-2017,1,0,3,309
1866,55.8,9.2,-2.8560301,14-09-2017,1,0,1,341
1867,55.8,9.2,-2.8560301,14-09-2017,1,0,2,303
1868,55.8,9.2,-2.8560301,14-09-2017,1,0,3,309
1869,53.1,9.2,0.2765668,15-09-2017,1,0,1,341
1870,53.1,9.2,0.2765668,15-09-2017,1,0,2,303
1871,53.1,9.2,0.2765668,15-09-2017,1,0,3,309
1872,42.4,7.6,4.0742182,16-09-2017,0,1,1,341
1873,42.4,7.6,4.0742182,16-09-2017,0,1,2,303
1874,42.4,7.6,4.0742182,16-09-2017,0,1,3,309
1875,25.4,9.5,-0.5967134,17-09-2017,0,1,1,341
1876,25.4,9.5,-0.5967134,17-09-2017,0,1,2,303
1877,25.4,9.5,-0.5967134,17-09-2017,0,1,3,309
1878,52.6,9.5,0.9578761,18-09-2017,1,0,1,341
1879,52.6,9.5,0.9578761,18-09-2017,1,0,2,303
1880,52.6,9.5,0.9578761,18-09-2017,1,0,3,309
1881,55.1,9.0,2.275025,19-09-2017,1,0,1,341
1882,55.1,9.0,2.275025,19-09-2017,1,0,2,303
1883,55.1,9.0,2.275025,19-09-2017,1,0,3,309
1884,37.4,6.5,0.1780377,20-09-2017,1,0,1,341
1885,37.4,6.5,0.1780377,20-09-2017,1,0,2,303
1886,37.4,6.5,0.1780377,20-09-2017,1,0,3,309
1887,11.3,6.8,-0.5503424,21-09-2017,1,0,1,341
1888,11.3,6.8,-0.5503424,21-09-2017,1,0,2,303
1889,11.3,6.8,-0.5503424,21-09-2017,1,0,3,309
1890,10.2,7.9,3.938516,22-09-2017,1,0,1,341
1891,10.2,7.9,3.938516,22-09-2017,1,0,2,303
1892,10.2,7.9,3.938516,22-09-2017,1,0,3,309
1893,13.9,6.9,1.3521725,23-09-2017,0,1,1,341
1894,13.9,6.9,1.3521725,23-09-2017,0,1,2,303
1895,13.9,6.9,1.3521725,23-09-2017,0,1,3,309
1896,4.6,9.7,-1.9789045,24-09-2017,0,1,1,341
1897,4.6,9.7,-1.9789045,24-09-2017,0,1,2,303
1898,4.6,9.7,-1.9789045,24-09-2017,0,1,3,309
1899,48.7,7.5,-1.0913931,25-09-2017,1,0,1,341
1900,48.7,7.5,-1.0913931,25-09-2017,1,0,2,303
1901,48.7,7.5,-1.0913931,25-09-2017,1,0,3,309
1902,42.0,6.5,5.706489,26-09-2017,1,0,1,341
1903,42.0,6.5,5.706489,26-09-2017,1,0,2,303
1904,42.0,6.5,5.706489,26-09-2017,1,0,3,309
1905,43.0,6.5,-0.7348813,27-09-2017,1,0,1,341
1906,43.0,6.5,-0.7348813,27-09-2017,1,0,2,303
1907,43.0,6.5,-0.7348813,27-09-2017,1,0,3,309
1908,23.8,9.3,-0.3999539,28-09-2017,1,0,1,341
1909,23.8,9.3,-0.3999539,28-09-2017,1,0,2,303
1910,23.8,9.3,-0.3999539,28-09-2017,1,0,3,309
